author/canDm,author/canMediaTag,author/description,author/entities/url/urls/0/display_url,author/favouritesCount,author/following,author/hasCustomTimelines,author/id,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/statusesCount,author/type,author/url,author/userName,entities/user_mentions/0/name,entities/user_mentions/0/screen_name,isConversationControlled,isQuote,isReply,isRetweet,likeCount,replyCount,text
false,true,Visual production arm of @BayLaurelCo • #ChasingGlory,BayLaurel.co,23819,17982,true,2357163157,false,false,"Minneapolis, MN",4627,Bay Laurel Video,37133,user,https://x.com/BayLaurelVideo,BayLaurelVideo,Apple Music,AppleMusic,false,false,false,false,11,0,"#NIKE by KYLE SKYE is #NowPlaying on @AppleMusic! 

 https://t.co/bnu8Kpoldw 

#KyleSkye • #AppleMusic • #Rap https://t.co/GStL4mFUEI"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,7940,115,"RT @nikebasketball: You can fight through anything.

Especially screens.

#Kobe #MambaMentality #ThatsMamba⛹‍♂️ https://t.co/ZLTCIYNZox"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,3064,59,"RT @nikebasketball: Win or lose—we work. Especially if we lose.

#Kobe #MambaMentality #ThatsMamba https://t.co/erTxvulhhr"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,5271,95,"RT @nikebasketball: The club closes.

The gym doesn’t.

#Kobe #MambaMentality #ThatsMamba https://t.co/Yd25iJf2fT"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,7827,156,"RT @nikebasketball: Are you going to put in reps or excuses?

#Kobe #MambaMentality #ThatsMamba https://t.co/BWQoKBdrcz"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,4816,90,"RT @nikebasketball: Difficult times teach you who you are, but more importantly, what you have the power to rise from. And nothing stops a…"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,,,false,true,false,false,507,91,Game recognizes Game
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,5059,101,"RT @nikebasketball: ""It’s hard to play well, but it’s easy to work hard”
 
Congrats KD on entering the NBA top  all-time regular season sc…"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,COACH PRIME,DeionSanders,false,false,false,false,8140,269,"""Dreams don’t happen overnight…you gotta run dreams down.”- @DeionSanders 

#JustDoIt https://t.co/FbWV3FioKh"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,RTFKT,RTFKT,false,false,false,false,2516,370,"The drop is now live. The @RTFKT x Nike Dunk Ghost and Void editions are now available for pre-order at https://t.co/nVV3ffzdjv.

Oops, you stepped into the future! https://t.co/g28DMjV3wK"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Megan Rapinoe,mPinoe,false,false,false,false,1500,97,"Her greatness on the pitch was only matched by greatness off of it. @mPinoe, Job Well Done. https://t.co/rkO8idoY6s"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Springboks,Springboks,false,false,false,false,6525,164,"When we believe as one, it brings victory for all.

Congratulations @Springboks, the new World Champions and the first men's rugby team in history to do it four times.

A big win and an even bigger victory for every South African. https://t.co/cGUn1zte3x"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,1151,105,"RT @nikebasketball: It has a sound, a soul, a rhythm, a heartbeat. It breathes life into driveways, alleys, playgrounds. From Brooklyn to B…"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,5760,239,"RT @nikebasketball: Make that two for 2️⃣2️⃣.

Congratulations @_ajawilson22 on winning back-to-back WNBA championships and your first Fina…"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,4068,75,RT @nikebasketball: Congrats to the @LVAces on back-to-back WNBA Championships.  https://t.co/aC2mFWIXzJ
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Nike Basketball,nikebasketball,false,false,false,true,862,106,"RT @nikebasketball: The kind of softness you expect from your bed at your feet ️

Play hard, but feel supported with the LeBron XXIs  ht…"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Chicago Marathon,ChiMarathon,false,false,false,false,2173,98,"Kelvin leaves the world behind. 

In his third marathon ever, Kelvin Kiptum sets a new World Record at @ChiMarathon, running the fastest official marathon of all
time.

Congratulations, Kelvin. In 2:00:35, you're leading the charge on the future of Running. ✨ https://t.co/rTF6790ZuD"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,Beatrice Vio,VioBebe,false,false,false,false,397,38,"Rise to the challenge.
Climb the podium.
Claim the gold.

@VioBebe sets the standard once again.

Congrats on your fourth gold at the World Championship. Where to next?  https://t.co/D23DH1sLU8"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,RTFKT,RTFKT,false,false,false,false,3426,367,"Yes... this is a REAL sneaker. Introducing the @RTFKT x Nike Dunk. Pre-order live on Monday, 11/20/23 at https://t.co/nVV3ffyFtX. https://t.co/T0uv4jqCcM"
false,true,Spotlighting athlete* and  stories,nike.com,7060,120,true,415859364,false,true,"Beaverton, Oregon",3313,Nike,38807,user,https://x.com/Nike,Nike,,,false,false,true,false,387,14,Step into the future to learn more at https://t.co/39T6Gfew0h
true,false,| Travel | Lifestyle | Fashion | Art | Sneakers | IG: @twoninspo YT: antwonramos,,1933,71,true,2286078396,false,false,California,115,TWON,1692,user,https://x.com/twonsinspo,twonsinspo,SOLELINKS,SOLELINKS,false,false,false,false,9,1,His and hers  Travis Scott Air Max 270 React “Cactus Trails” @SOLELINKS @snkr_twitr @Nike @trvisXX @LaflameScott @JLaPuma @Complex https://t.co/RAIHK6Euxy
false,true,I wake up happy everyday! I’m excited to see what we can accomplish next! I love my family and try to make the most of time we spend together. #shineindarktimes,,14,81,true,1252702812133191680,false,false,"Las Vegas, NV (EASTSIDE!!)",23,Daniel Rodriguez,71,user,https://x.com/_ARlasvegas,_ARlasvegas,,,false,false,false,false,0,0,Nike Air Max 270 React ENG Premium By You https://t.co/liENoHFscH
false,true,"I create everything, there’s nothing I can’t do",linktr.ee/Staleyinsight,41825,3139,true,959966311190278144,false,false,"New York, NY",5168,S T A L E Y I N S I G H T,22978,user,https://x.com/staleyinsight,staleyinsight,Target,Target,false,false,false,false,0,0,"Friday. My second favorite F word
#hellofriday

♡ O O T D ♡

Set: @target @targetstyle

Sneakers: Nike Air Max 270 React @nike @nikenyc @nikewomen @ Atlanta, Georgia https://t.co/GAZ1aRFiHl"
false,true,☁️The designer deals they don’t want you to know about✌️all our deals support charities‍☠️W: https://t.co/suKCQ0BDPu IG: https://t.co/jYSw4WbP13,ugly.wtf,444,134,false,1228085154536620032,false,false,California,463,UGLY,489,user,https://x.com/ugly_wtf,ugly_wtf,Nike,Nike,false,false,false,false,1,0,⛅️deal⛅️ @Nike AIR MAX 270 REACT ENG $125 (Reg $170) https://t.co/rIXGMH6gpu‍☠️ help us take on Big-Fashion✌️follow us for new hand-picked deals every day‍☠️ #nike #style #sneakers #sneakerhead #styleinspo #sneakerdeals https://t.co/nGO4thlTF8
true,true,LLA❤️|| Lily❤️,,7900,113,true,954497037835251712,false,false,"Beaverton, Oregon",31,j,4870,user,https://x.com/sbz_jose02,sbz_jose02,TRAVIS SCOTT,trvisXX,false,false,false,false,0,0,So rumors said the Nike air max 270 react x @trvisXX gonna drop the 20th and honestly they better I wanna cop a pair already hope I get lucky enough to get some
true,true,"3451 S Dogwood Rd. El Centro, CA  92243         Phone:  760-312-9961",hibbett.com,2,13,false,1071164162041176065,false,false,California,38,HibbettElCentro,252,user,https://x.com/HibbettElCentro,HibbettElCentro,,,false,false,false,false,0,0,"Enjoy all day comfort and maximum durability with the women’s Air Max React 270 #stylebyhibbett #nike #nikeairmax270react #airmax270react #kicksonfire #elcentrocalifornia #yumaarizona #mexicalibc @ El Centro, California https://t.co/TXwSKYphNo"
true,true,"Music Lover, Sneaker collector Size11, novice investor that sometimes make sense of the world. Follow me @OGBoBeats on instagram from the #262 #414 area code.",allmylinks.com/ogbobeats,13056,779,true,286829584,false,false,Florida,2639,OGboBEATS TV on youtube,9176,user,https://x.com/OGBOBEATSTV,OGBOBEATSTV,,,false,false,false,false,0,0,"https://t.co/M4ZHHhcKBu 

Nike Air Max 270 React WTR video….. #kanyewest #adidas #airjordan6travisscott #airmax270 #nike #yeezy #yeezy350 #kicksonfire #sneakergames #avid   #yeezyboost350 #kicksonfire #sneakercon #sneakerhead #kicks  #ogbobeats #snkrs #shoegame #youtube"
false,true,Kicklahoma OKC 7.24.22,ShopKicklahoma.com,2352,383,false,1668617810,false,false,Oklahoma,432,Kicklahoma,64722,user,https://x.com/Kicklahoma,Kicklahoma,Kicklahoma,Kicklahoma,false,false,false,false,0,0,".
Now Available at ➡️ @Kicklahoma ⬅️
.
Nike Air Max 270 React “Travis Scott: Cactus Trails”
Brand New
Size: 7.5 ($550) 9.5 • 10.5 ($600)
.
@Kicklahoma
Monday - Saturday: 11am to 7pm
Sunday: 12pm to 6pm
.
⭐️MASK… https://t.co/kmm4vKO2cD"
false,true,"The Midwest's leading sneaker, apparel & lifestyle shop • Short North- 846 N High St Columbus, OH 43215  • 6142992290",soleclassics.com,3236,252,false,19550141,false,false,"Columbus, OH",1963,Sole Classics,15087,user,https://x.com/SoleClassics,SoleClassics,,,false,false,false,false,0,0,•  Nike Air Max 270 React ENG &amp; Nike Presto React “Aliens” are both now available in-store and online at https://t.co/gFtq4E1H5Q - Retail $180 &amp; $140 respectively. @ Sole Classics https://t.co/8T7oAbatux
true,false,"Quick wit, slow metabolism. (He/Him)",,114392,799,true,1176332189023293440,false,false,"Minneapolis, MN",6086,Zero Cool,47329,user,https://x.com/DGRMSP,DGRMSP,,,false,false,false,false,0,0,@DearestZeus I got mine at Finish Line dot com. Nike Air Max 270 React ENG
true,true,"Born May 6, 1988 in Chicago, IL, Singer, Songwriter, Musician, Dancer, Actor, Sneaker Head, Autism Ambassador, Host Of SNEAKER JAMZ",,94510,1492,true,1142150058768568327,false,false,"Chicago, IL",209,Benjamin Scott SNEAKER JAMZ,1907,user,https://x.com/ScottJamz,ScottJamz,zSneakerHeadz,zSneakerHeadz,false,false,true,false,5,0,"@zSneakerHeadz ""OLYMPIC"" AIR JORDAN 7 https://t.co/olRtF4a7wz"
false,true,Sneaker head always looking for my next grails …. #collector #nikeSBdunk #dunk #AJ1 #airjordan #Yeezy,,157,36,true,1395793788069634048,false,false,New York City,32,onmyfeet,57,user,https://x.com/ToNeStReEts,ToNeStReEts,,,false,false,false,false,1,0,What’s on ur ? # Travis Scott #air Jordan 6s  https://t.co/CYwv1p3UUb
true,false,https://t.co/lskiNwT4yT,,74,86,false,2389563014,false,false,"New York, NY",61,Sneaker Maniac,216,user,https://x.com/SnkrManiacNYC,SnkrManiacNYC,,,false,false,false,false,0,0,"AIR JORDAN 1 LOW OG 'STARFISH
sz 10.5 

deadstock 

cz0790 801 @ New York City, N.Y. https://t.co/3LOW1vvFql"
false,true,"Hours: Tues-Fri: 11am-5pm. Sat: 11am-3pm. Youngstown’s 1 stop shop for: Premium Restorations, Exclusive Sneakers & Fashion ⌚️",ineedrelaced.com,73,110,false,1062692340689711104,false,false,Ohio,1055,Relaced (MBG Restoring LLC O&O),1619,user,https://x.com/Relaced330,Relaced330,,,false,false,false,false,0,0,"$89.99 IN STORE NOW ‼️
Air Jordan 13 “Aurora Green”
VNDS - Size 6Y
3622 Belmont Ave Ste 3 Youngstown Ohio @ Relaced330 https://t.co/vRuP4poV0G"
false,true,"Hours: Tues-Fri: 11am-5pm. Sat: 11am-3pm. Youngstown’s 1 stop shop for: Premium Restorations, Exclusive Sneakers & Fashion ⌚️",ineedrelaced.com,73,110,false,1062692340689711104,false,false,Ohio,1055,Relaced (MBG Restoring LLC O&O),1619,user,https://x.com/Relaced330,Relaced330,,,false,false,false,false,0,0,"$249.99 IN STORE NOW ‼️
Air Jordan 11 “Cool Grey”
Brand New - Size 6.5Y
3622 Belmont Ave Ste 3 Youngstown Ohio @ Relaced330 https://t.co/kYaNOEWrfo"
false,true,"Hours: Tues-Fri: 11am-5pm. Sat: 11am-3pm. Youngstown’s 1 stop shop for: Premium Restorations, Exclusive Sneakers & Fashion ⌚️",ineedrelaced.com,73,110,false,1062692340689711104,false,false,Ohio,1055,Relaced (MBG Restoring LLC O&O),1619,user,https://x.com/Relaced330,Relaced330,,,false,false,false,false,0,0,"EARLYAir Jordan 4 “Red Thunder”
Brand New - Size 10
IN STORE NOW‼️
3622 Belmont Ave Ste 3 Youngstown Ohio @ Relaced330 https://t.co/i9KRVcEsrC"
true,true,EVERYBODY• LOVES• INCOME• NEVER• ENDING,elineapparel.com,436,768,false,1283218907243962369,false,false,"Beaverton, Oregon",282,E_LINE_APPAREL,1208,user,https://x.com/ELINEAPPAREL1,ELINEAPPAREL1,,,false,false,false,false,1,0,"Grab some Eline Drip to match the Air Jordan “Solefly” 1’s 

Shop now at https://t.co/W0MHgULHh1 
When you spend $50 you get 15% Off your entire order! 

#elineapparel #everybodylovesincomeneverending #blackownedbusiness #chicago #arizona #linkinbio https://t.co/pLkAAdWaQ3"
false,true,I’ve Founded Many Projects but I Am Still So Lost  @Anti_NFT_NFT |  @BCSneakers_NFT | https://t.co/0CaYBTvlX8,forusdegens.io,7101,275,false,1238701507198910464,false,false,In the Clouds,372,Stimuleye.eth ⚡️,4089,user,https://x.com/stimuleye,stimuleye,,,false,false,false,false,2,0,Made this Air Jordan 1 ‘Bred Toes’ w my sons scrap legos around the house #art #LEGOBuildDay https://t.co/4ZUqNtNLqX
true,true,Shoe Store,,6,42,false,501278915,false,false,"Denver, CO",11,Sole St. Shoes,653,user,https://x.com/solestreetshoes,solestreetshoes,,,false,false,false,false,2,1,"Air Jordan 1 Retro High OG still available in mens sizes 8-11.  First come first serve, limit one pair per customer, final sale item. @ Sole St. Shoes https://t.co/Myh9oD4CyI"
true,true,EVERYBODY• LOVES• INCOME• NEVER• ENDING,elineapparel.com,436,768,false,1283218907243962369,false,false,"Beaverton, Oregon",282,E_LINE_APPAREL,1208,user,https://x.com/ELINEAPPAREL1,ELINEAPPAREL1,,,false,false,false,false,1,0,"Come shop now for the best in the game to match your Air Jordan “Patent” 1’s 

Visit (https://t.co/W0MHgULHh1) and shop now to support a black owned business! 

#elineapparel #everybodylovesincomeneverending #blackownedbusiness #fashion #chicago #jordanpatent1  #sneakers https://t.co/C72FWEfySi"
true,true,"Official Twitter account of ToddKrevanchi. Full time Rough Rider, Tar Heel & Sneakerhead. Size 10.5/11. krvanch@yahoo.com",Instagram.com/krvanch/,7779,2867,true,43780393,false,false,Freelance sneaker writer,6516,Todd Krevanchi,48129,user,https://x.com/krvanch,krvanch,,,false,false,false,false,2,1,"Standard black/red Air Jordan 1s &gt; Patent black/red Air Jordan 1s.

It’s not even close."
false,false,Book club focused on encouraging and equipping Black Men to read • tweets by @negrolibrarian • Subsidiary of @resist_bks,solo.to/blackmenread,7263,1105,true,881659720523710465,false,false,"Petersburg, VA",1113,Black Men Read Book Club,4839,user,https://x.com/blackmenreadnow,blackmenreadnow,,,false,false,false,false,6,1,The student vote to #PickMyKicks wasn’t close!  Now the search for a good price for air jordan 1 retro high og turbo green’s in 13 for #booksandbars is on! https://t.co/DuoWFNjski
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,"Sole Mates: KicksTQ and the Air Jordan 5 ""Black Metallic"": Over the past few years, street… https://t.co/rzZBkpoanu #Footwear #Features https://t.co/g7Yo4730el"
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,"Official Images of the Air Jordan 1 Low OG ""Chinese New Year"": Jordan Brand and Nike are in preparation… https://t.co/I9osab8iou #Footwear https://t.co/zW3AQ4lg2k"
true,true,"A website dedicated to high school, college, professional and summer league basketball. IG: @daves__joint Facebook: Dave's Joint",davesjoint.net,65048,8785,true,857994777077436416,false,true,"Bronx, NY",15413,Dave's Joint,98709,user,https://x.com/daves_joint,daves_joint,Nice Kicks,nicekicks,false,false,false,false,1,0,The nice #offwhite Air Jordan 1’s. @nicekicks https://t.co/Dij4a7tKho
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,On-Foot Look at the Upcoming Union x Nike Cortez: After already having a successful 2021 of Air Jordan 4… https://t.co/mS016w1oNC #Footwear https://t.co/1mYygPUMk2
false,true,"UA Sneaker Reviewer 

Interested in Sneakers

Don't forget to FOLLOW for all the BEST kicks",solo.to/abhtx,213,44,false,1179086041195651075,false,false,"Houston, TX",220,ABHTX,657,user,https://x.com/ABHTXx,ABHTXx,,,false,false,false,false,0,0,"UA Air Jordan 12 Playoffs

‼️UPCOMING REVIEW‼️ 

 YouTube: ABHTX ❌

#repsneakers #uasneakers #airjordan12 #kickstagram @snj8010 #abhtx @ Houston, Texas https://t.co/SxI4NSJ8t6"
false,true,We have a story to tell.,wishatl.com,1629,721,true,23981826,false,false,Little 5 Points Atlanta,5679,WishATL,12322,user,https://x.com/WishATL,WishATL,,,false,false,false,false,3,2,"#ComingSoon The WMNS Air Jordan 1 High OG “Bubble Gum/Atmosphere”—$170 arrives on 12.22.21.
-
Visit https://t.co/ZmysWkx05X now to enter the raffle for your chance to purchase.

GA RESIDENTS ONLY. ONE WINNER PER HOUSEHOLD. ONE ENTRY PER PERSON. 

Raffle closes at 5 PM EST. https://t.co/zng09ZBrLB"
false,true,"ChristJesus BeautifulWife-3Kids #PIZZA#BBQ  #Campchef #ooni
CHI Sports-Juve⚽️
PRO2A PROLife❣ Cigars• Rum•Bourbon•WhiskeySneakers #AMERICA",,31785,1567,false,1862711010,false,false,"Chicago,  IL",1567,Mario,23782,user,https://x.com/MarioCFulco,MarioCFulco,,,false,false,false,false,0,1,"Winner Winner
Air jordan 1 
Patent Bred @ Chicago, Illinois https://t.co/mNuvYffHn3"
true,false,Follow my YouTube @teamipseity  LiL CYNDAQUiL All tweets are my own opinion,linktr.ee/ipseitymedia,22611,506,true,1594801968,false,false,DMV➡️ATL,822,Cody Borden,18951,user,https://x.com/realcodyborden,realcodyborden,,,false,false,false,false,1,0,"Today I’m unboxing the Nike Air Max 90 Infrared, also known as the Nike Air Max 3 Radiant Red
https://t.co/3llT7527JI
#nikeairmax90infrared #unboxing #sneakers #nikeairmax #subscribe https://t.co/QF8625TS5t"
false,true,DESIGNING THE NIKE SNEAKER I HAVE THEE BEST DESIGNS IN HISTORY BUY THE SNEAKS YOU WANT ORDER ONLY ON MY FACEBOOK THANK YOU FOR YOUR PURCHASES #NIKEBYAR,facebook.com/WorldSavesArvin,97,256,false,1322409468575969280,false,false,California,259,WORLD SAVE'S ARVIN,2155,user,https://x.com/NIKEBYAR,NIKEBYAR,,,false,false,false,false,0,0,"""INFAMOUS"" NIKE AIR MAX 90 by #NIKEBYAR Custom order on my facebook only! https://t.co/ZA8QgQKfJU"
false,true,DESIGNING THE NIKE SNEAKER I HAVE THEE BEST DESIGNS IN HISTORY BUY THE SNEAKS YOU WANT ORDER ONLY ON MY FACEBOOK THANK YOU FOR YOUR PURCHASES #NIKEBYAR,facebook.com/WorldSavesArvin,97,256,false,1322409468575969280,false,false,California,259,WORLD SAVE'S ARVIN,2155,user,https://x.com/NIKEBYAR,NIKEBYAR,,,false,false,false,false,0,0,"""COOLAMITI"" Nike Air Max 90 by #NIKEBYAR Custom order on my facebook only! https://t.co/5JRjalXNP4"
false,true,DESIGNING THE NIKE SNEAKER I HAVE THEE BEST DESIGNS IN HISTORY BUY THE SNEAKS YOU WANT ORDER ONLY ON MY FACEBOOK THANK YOU FOR YOUR PURCHASES #NIKEBYAR,facebook.com/WorldSavesArvin,97,256,false,1322409468575969280,false,false,California,259,WORLD SAVE'S ARVIN,2155,user,https://x.com/NIKEBYAR,NIKEBYAR,,,false,false,false,false,0,0,"""The Green Machine"" Nike Air Max 90 by #NIKEBYAR Custom order only on my facebook! https://t.co/oUA0o4q2jd"
true,true,"No matter where life takes me, find me with a smile.",facebook.com/burchj2,41219,2163,true,41197372,false,false,"Cincinnati, OH",2100,Cactus Burch,21202,user,https://x.com/JeffBurch13,JeffBurch13,Cincinnati Bengals,Bengals,false,false,false,false,1,0,Had to make myself some custom Nike Air Max 90’s inspired by the @Bengals with #WhoDey on the tongues. Excited for the future of Cincinnati Football  https://t.co/WvCQk5zGrf
true,true,"Cleveland’s exclusive sneaker shop! 14057 Madison Ave, Lakewood OH",chillykicks.com,21693,187,true,2314619767,false,false,"Lakewood, OH",1369,Chilly Kicks,12637,user,https://x.com/ChillyKicks,ChillyKicks,,,false,false,false,false,1,0,"Nike Air Max 90 Bacon 2020

New Sizes 12, 13, 14 - $250

Available in store &amp; online now!

Shop https://t.co/XpFzltjHqT and in store at
14057 Madison Ave, Lakewood OH @ Chilly Kicks https://t.co/xcQwQ84VFC"
false,true,Villanova grad. Tech & Social nerd. Dolphins fan. Yankees fan. Sneakerhead. Sales Engineer. Former Salesforce Admin. Opinions are mine. IG=TheFootPrince,,8889,1487,true,599808444,false,false,NJ and NYC,1323,JC,21364,user,https://x.com/TheFootPrince,TheFootPrince,let,let,false,false,false,false,1,0,4.3.21 Nike Air Max 90 DQM Bacon 2004 (2021 in bag courtesy of @let.us.prosper )  #iDefineHeat @ Prosper https://t.co/mPjFkKTU97
true,true,Buy-Sell-Trade Sneakers Locally (Free) Sneaker Giveaways (Monthly) ESL Shop (Top Deals) Download Our App ExtremeSneakList,esl.app.link,589,2268,true,4836915057,false,false,"Beaverton, Oregon",285,ExtremeSneakList,3779,user,https://x.com/EXTREME_SL,EXTREME_SL,,,false,false,false,false,0,0,The Nike Air Max 90 “Chicago” Is Now Available For $130. Swipe Up On Our Story To Purchase! @ United States of America https://t.co/m5AOZ1zOL5
false,false,"#Silver #Gold #Copper #Bitcoin #Edtech #AI
#Michigan #GoBlue #Knicks",,21670,544,true,20149508,false,false,"Beaverton, Oregon",4186,Katch,37872,user,https://x.com/jkatcher74,jkatcher74,,,false,false,false,false,1,0,Very excited to get these new Nike Air Max 90 Off Noir kicks. Nice complement to my Sketch and Camo releases. #sneakerhead https://t.co/GZNphVrPFc
false,true,"A World of Transactions, is a World in collaboration! Top Rated Online Retail store. #shoponline #sneakers #kicks",ebay.com/str/redd3413,16,506,true,768655107626074112,false,false,Atlanta,380,Red Deals Online,6737,user,https://x.com/ReddealsOnline,ReddealsOnline,,,false,false,false,false,0,0,Nike Air Max 90 Carnival CW6029-100  https://t.co/jE5vmjEkQ4 #nikeairmax90carnival #nikeairmax90 #swooshgirls #swooshlife #sneakerheadqueens #chicksinkicks #sneakeraddict #sneakerz #reddealsonline #ebaystore https://t.co/IO7KzSkrvL
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,"Official Images of the Nike Air Max 90 ""Air Sprung"": Following the introduction of Nike Air Max 95 and… https://t.co/d0yWKZPdTZ #Footwear https://t.co/qAyAZ0Y3Uz"
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,"Nike Dresses the Air Max 90 G in “Leopard”: The last time we visited the Nike Air Max 90 Golf, the… https://t.co/WqpB9VCoqE #Footwear https://t.co/Oi7yr2e9qe"
false,false,Le Moyne,,2041,485,false,509475348,false,false,syracuse,56,Mike,3668,user,https://x.com/MikeeSacco,MikeeSacco,,,false,false,false,false,0,0,Finally I have an excuse to wear all red shoes without having to be 18 again I can't wait to get these Nike Air Max 90's!!
false,true,"Chef, Butcher, Businessman and Sneaker enthusiasts. Owner of @timperryfoods, Lover of Everything from the World  of Food  and Kicks. IG. @donnbear_foods",,33880,684,true,280267292,false,false,"Decatur,Ga",263,Sheldon Perry,2480,user,https://x.com/Donnbear228,Donnbear228,Nike,Nike,false,false,false,false,2,0,"For Air Max Day, had to go into the Vault. All Red @nike Air Max 90. Super Comfortable and Bold. #airmaxday #airmax90 #airmaxday2021 #cheflife #mambamentality #funneverstops @ DeKalb County, Georgia https://t.co/bTG3CNghS1"
false,true,Join the  culture by following,,50,13,false,1435506664275337217,false,false,"Beaverton, Oregon",19,The Culture,70,user,https://x.com/TheCultureSnkrs,TheCultureSnkrs,,,false,false,false,false,0,0,"Nike Air Max 90 Alter And Reveal
Coming up soon
What are your thoughts on this sneakers.
or @ Sneakers World https://t.co/JpPu22Oosg"
false,true,Marketing and Dj. #Amsterdam,soyleon.nl,756,2530,false,388449512,false,false,"Beaverton, Oregon",11489,Leon Stiglitz,17605,user,https://x.com/LionStiglitz,LionStiglitz,,,false,false,false,false,0,0,"Nike Air Max 90 ""Legacy"" Provides Potent Patchwork Style: As Nike's push towards sustainability… https://t.co/GE8BLMSLWK #Hypebeast #Trends https://t.co/nWDvx8GxSI"
